client_id,marks,time,mark
1049218,5,62.01,1
1055022,5,95.02,1
1047032,5,71.15,1
1060430,1,17.13,0
1048833,2,63.13,0
1053318,3,50.64,0
1044124,5,16.68,1
1043990,5,74.87,1
1049717,5,51.24,1
1053715,5,55.93,1
1037671,2,33.19,0
1055601,4,56.93,1
1047768,5,14.01,1
1049137,1,13.41,0
1051308,1,25.2,0
1047860,2,53.96,0
1061340,5,82.86,1
1050843,3,32.06,0
1057286,5,53.1,1
1052713,5,85.16,1
1060720,5,83.52,1
1061734,5,49.3,1
1051849,4,51.3,1
1053164,4,48.89,1
1049759,5,53.47,1
1043467,2,37.51,0
1026631,5,27.11,1
1049095,5,72.06,1
1002493,3,103.26,0
1056662,5,40.41,1
1057408,5,33.25,1
1059603,2,39.05,0
1057327,1,14.03,0
1056797,4,93.44,1
1053582,5,60.58,1
1042544,2,79.98,0
1058488,5,90.24,1
1061835,5,68.16,1
1023088,5,28.25,1
1058372,5,49.33,1
1054619,5,31.18,1
1050498,2,52.08,0
1044751,2,50.84,0
1035919,3,32.69,0
1021256,4,73.16,1
1049706,5,39.83,1
1054351,1,18.33,0
1048479,1,24.81,0
1055985,1,18.11,0
1054513,5,67.02,1
1051608,5,83.3,1
1051381,2,62.18,0
1060595,5,91.07,1
1055143,5,73.46,1
1051887,5,59.89,1
1052898,1,8.92,0
1056009,5,90.5,1
1052626,3,59.61,0
1048502,2,74.75,0
1045998,5,52.05,1
1053569,5,74.91,1
1057383,2,68.3,0
1048461,5,97.42,1
1044233,5,45.94,1
1061850,5,54.7,1
1000760,5,56.26,1
1058481,5,50.3,1
1053516,3,78.02,0
1054472,5,26.83,1
1043164,5,59.97,1
1059901,4,65.55,1
1057706,4,62.19,1
1040075,5,59.15,1
1057741,2,35.31,0
1051472,1,15.21,0
1030295,5,44.93,1
1049519,3,51.55,0
1014477,5,40.09,1
1056976,4,19.75,1
1058618,5,37.96,1
1053250,5,81.45,1
1060318,5,100.18,1
1039488,5,60.96,1
1053022,5,63.94,1
1021612,4,83.14,1
1060890,4,55.58,1
1049994,4,30.84,1
1056959,1,22.57,0
1052285,5,14.01,1
1048816,5,53.06,1
1058734,3,93.93,0
1047418,2,64.4,0
1047958,2,104.11,0
1061998,4,141.09,1
1037762,2,85.93,0
1048835,5,44.59,1
1053526,2,40.18,0
1062179,5,104.64,1
1057160,3,99.9,0
1052864,5,62.3,1
1048914,5,63.73,1
1050266,5,39.83,1
1061377,5,61.22,1
1053156,1,10.08,0
1060226,4,57.29,1
1027564,5,106.56,1
1060456,1,8.37,0
1060909,5,64.44,1
1052555,2,97.1,0
1058786,5,90.56,1
1047324,3,74.11,0
1061938,3,109.22,0
1058047,2,56.96,0
1057012,4,118.95,1
1024801,4,73.97,1
1059954,4,66.93,1
1054369,5,103.03,1
1061131,5,126.1,1
1060393,5,26.84,1
1053297,4,97.38,1
1007560,5,59.53,1
1061239,2,92.45,0
1062141,4,52.94,1
1047894,5,71.49,1
1057457,5,74.12,1
1056504,2,70.36,0
1054103,4,75.08,1
1000175,4,36.25,1
1047512,4,64.3,1
1048074,2,73.9,0
1048934,4,81.37,1
1062209,3,92.86,0
1054330,3,41.39,0
1052811,4,121.58,1
1039798,5,68.41,1
1056151,4,54.98,1
1059236,2,41.9,0
1060355,3,63.39,0
1062004,2,53.07,0
1059910,5,74.67,1
1048981,4,73.2,1
1038039,5,64.94,1
1045760,5,49.21,1
1061292,3,70.62,0
1034541,5,71.03,1
1047269,5,65.43,1
1058622,2,49.24,0
1055028,5,99.17,1
1051395,5,67.52,1
1049300,5,56.26,1
1041737,5,30.03,1
1053946,2,28.05,0
1061426,4,55.42,1
1053528,4,130.39,1
1060400,1,17.05,0
1029415,4,65.41,1
1033229,1,12.09,0
1054691,3,86.13,0
1056722,4,82.77,1
1060915,3,63.34,0
1047833,5,91.31,1
1052579,1,13.57,0
1054539,5,64.63,1
1057121,4,87.89,1
1048864,5,69.71,1
1004599,5,2.94,1
1060309,5,88.92,1
1054774,4,109.98,1
1057818,3,46.05,0
1049905,4,59.71,1
1054435,4,77.97,1
1050783,2,50.69,0
1060956,2,70.43,0
1060184,4,53.65,1
1052122,3,57.3,0
1060138,2,65.26,0
1059067,2,15.11,0
1052568,5,24.01,1
1054074,1,9.18,0
1062146,5,33.49,1
1042747,5,65.31,1
1052431,5,119.39,1
1044712,5,51.12,1
1045711,5,28.23,1
1061810,5,35.92,1
1013541,3,3.19,0
1061711,2,25.88,0
1048590,4,100.56,1
1059080,1,8.92,0
1057839,5,81.9,1
1050179,3,93.38,0
1053530,3,97.36,0
1050194,4,108.87,1
1060308,5,90.93,1
1056056,5,58.63,1
1047447,5,22.85,1
1049178,3,81.0,0
1054597,5,80.32,1
1061055,4,75.58,1
1013937,4,83.96,1
1060923,3,77.9,0
1056961,4,27.07,1
1061030,2,43.88,0
1057464,5,100.72,1
1060662,1,18.0,0
1052520,3,68.08,0
1060788,3,43.27,0
1053111,5,33.64,1
1049523,5,58.8,1
1051231,2,95.71,0
1051135,4,107.06,1
1051251,5,75.08,1
1058167,5,39.19,1
1054227,2,99.7,0
1035374,4,72.51,1
1047448,1,4.68,0
1043840,3,70.51,0
1043065,5,36.97,1
1052612,4,81.1,1
1058908,5,75.11,1
1051311,2,49.9,0
1039401,4,37.0,1
1044447,5,78.3,1
1053959,4,79.01,1
1040148,5,68.22,1
1048437,4,61.07,1
1050870,5,36.5,1
1057381,4,4.93,1
1023353,3,26.87,0
1052867,2,74.43,0
1061525,2,49.91,0
1047955,5,73.85,1
1049502,4,60.22,1
1059812,4,68.94,1
1053880,4,59.14,1
1052034,5,26.36,1
1057793,5,47.47,1
1049834,5,60.48,1
1055481,5,19.75,1
1058319,5,37.85,1
1055420,5,53.85,1
1046974,5,81.78,1
1059218,2,69.31,0
1052968,5,57.25,1
1054463,2,127.49,0
1051186,5,75.11,1
1004711,5,2.16,1
1056949,4,100.42,1
1054128,5,106.22,1
1040510,4,4.62,1
1048050,2,27.25,0
1039872,2,14.98,0
1056440,5,94.95,1
1026253,4,43.36,1
1051476,2,92.1,0
1059005,2,58.57,0
1051011,4,24.3,1
1060774,5,31.96,1
1050533,4,56.96,1
1058057,5,46.49,1
1051095,2,71.03,0
1053116,2,7.2,0
1057006,5,85.84,1
1037977,5,40.19,1
1053268,1,21.84,0
1059730,4,47.54,1
1053204,4,56.09,1
1050971,5,0.02,1
1047855,5,66.47,1
1053572,5,94.99,1
1053780,5,47.21,1
1059402,4,81.72,1
1048358,5,119.24,1
1037396,4,103.84,1
1059806,1,12.97,0
1054675,1,9.53,0
1059723,2,38.98,0
1057324,1,12.97,0
1050225,5,3.18,1
1059516,5,58.86,1
1053619,5,27.36,1
1051368,4,62.18,1
1055855,4,73.56,1
1054152,1,23.12,0
1047907,5,23.29,1
1051006,5,52.4,1
1025944,2,35.78,0
1050291,2,76.18,0
1050698,3,97.45,0
1049694,4,102.12,1
1055758,5,29.7,1
1048413,5,54.52,1
1051708,4,31.18,1
1050838,5,45.59,1
1058506,3,80.52,0
1053716,4,56.33,1
1056057,1,30.02,0
1047983,3,60.65,0
1057297,3,113.83,0
1039519,3,60.66,0
1050900,5,39.44,1
1061580,5,26.4,1
1055509,5,42.13,1
1058588,5,26.93,1
1052928,1,14.78,0
1059235,4,39.82,1
1061957,5,71.26,1
1048274,4,79.65,1
1054731,5,70.86,1
1054251,4,102.15,1
1059824,5,54.96,1
1049296,3,33.87,0
1059995,5,82.21,1
1059411,2,87.52,0
1043673,5,72.96,1
1053439,5,27.43,1
1054181,5,68.45,1
1022203,4,70.78,1
1061753,5,18.92,1
1056964,2,76.22,0
1052410,2,25.96,0
1060096,5,90.62,1
1052053,2,71.86,0
1055360,1,13.82,0
1054674,2,29.52,0
1056097,5,92.78,1
1055364,5,69.19,1
1049299,5,83.31,1
1054819,5,53.96,1
1059222,5,75.55,1
1047239,2,11.98,0
1043520,4,85.67,1
1061709,4,16.1,1
1056010,2,54.05,0
1050475,5,63.37,1
1003563,4,63.41,1
1037267,5,49.1,1
1062216,5,87.22,1
1050434,5,48.43,1
1057000,5,56.4,1
1049263,5,49.88,1
1047760,4,70.05,1
1048276,5,81.79,1
1047622,5,57.27,1
1048802,5,72.53,1
1054380,1,13.84,0
1060457,4,82.81,1
1051951,2,49.57,0
1055728,5,91.8,1
1008451,5,33.89,1
1009201,4,80.42,1
1056410,1,18.3,0
1060553,5,59.47,1
1039143,5,91.74,1
1032384,5,106.62,1
1010321,4,35.74,1
1060700,4,36.62,1
1052587,5,65.84,1
1046168,5,69.4,1
1056954,1,14.24,0
1045390,5,47.61,1
1052060,5,139.62,1
1045041,2,124.24,0
1053817,2,102.29,0
1054504,1,12.0,0
1053614,3,74.58,0
1053824,4,110.07,1
1050047,2,104.01,0
1049302,5,86.58,1
1054385,5,50.98,1
1062006,2,36.53,0
1051987,5,52.94,1
1048191,2,14.98,0
1053110,5,66.0,1
1001387,5,88.5,1
1058434,5,42.83,1
1061329,3,88.73,0
1048280,2,65.09,0
1057957,2,71.51,0
1057486,5,91.18,1
1052469,5,76.76,1
1051032,5,93.63,1
1060268,2,61.54,0
1059902,5,64.6,1
1061916,5,23.21,1
1059470,5,69.02,1
1030019,5,45.56,1
1046494,4,87.06,1
1060537,5,121.04,1
1060843,2,67.86,0
1047694,5,86.61,1
1060542,4,51.27,1
1048119,3,33.03,0
1058244,3,76.95,0
1055839,4,73.24,1
1061539,1,15.46,0
1029733,5,57.52,1
1041478,4,82.4,1
1057657,5,8.06,1
1055757,2,69.89,0
1043002,5,89.66,1
1051063,4,86.93,1
1050282,3,77.0,0
1034472,5,68.44,1
1048472,2,66.2,0
1049960,5,24.5,1
1055992,5,49.01,1
1050398,5,76.44,1
1003642,3,68.1,0
1051534,3,86.99,0
1047737,4,43.14,1
1054888,1,14.68,0
1047195,5,37.36,1
1057962,1,10.83,0
1061527,5,103.52,1
1051805,5,66.26,1
1061519,2,61.17,0
1034076,5,103.06,1
1059107,5,75.82,1
1032927,5,47.43,1
1054584,5,77.81,1
1062253,2,59.0,0
1060452,2,35.23,0
1059378,2,71.62,0
1060504,3,20.16,0
1048470,2,53.93,0
1056403,4,100.18,1
1060999,2,24.86,0
1061978,2,63.5,0
1058879,5,37.54,1
1055431,2,70.15,0
1041259,5,108.38,1
1048844,2,38.87,0
1051662,5,93.72,1
1013795,3,117.23,0
1057949,5,86.22,1
1061401,5,89.34,1
1054907,5,85.65,1
1051864,4,74.08,1
1051185,5,97.7,1
1051691,4,53.79,1
1052656,3,95.71,0
1059671,5,62.03,1
1048703,2,103.12,0
1060106,5,73.48,1
1052514,4,123.81,1
1052983,3,51.85,0
1049695,5,25.53,1
1044486,4,40.53,1
1059093,4,63.71,1
1049420,2,60.28,0
1055571,5,64.22,1
1059971,5,114.72,1
1058716,5,21.51,1
1057421,4,72.57,1
1004305,5,47.66,1
1061939,1,15.28,0
1048475,3,74.21,0
1061310,4,73.31,1
1059474,4,69.22,1
1003482,5,88.12,1
1052200,4,103.84,1
1001389,2,58.85,0
1038538,4,31.96,1
1043832,4,82.94,1
1056235,5,15.67,1
1046204,5,46.79,1
1051239,5,79.52,1
1054404,5,67.3,1
1057516,4,58.77,1
1060006,5,16.56,1
1047139,5,38.62,1
1056246,5,25.54,1
1048727,5,41.8,1
1060840,2,23.88,0
1054274,5,35.27,1
1061233,5,31.52,1
1048532,4,49.68,1
1054671,2,87.9,0
1061024,5,66.36,1
1049581,4,76.48,1
1048018,1,5.39,0
1055484,4,80.97,1
1052490,5,43.54,1
1043559,4,94.7,1
1047465,4,113.06,1
1048080,5,79.72,1
1014333,5,65.75,1
1052220,4,41.01,1
1060733,5,106.0,1
1057643,5,9.11,1
1053011,4,35.83,1
1023105,2,41.32,0
1053166,5,49.02,1
1051426,5,78.56,1
1032863,5,60.56,1
1058309,3,56.05,0
1047013,2,55.97,0
1049497,5,51.17,1
1049490,5,89.6,1
1055542,5,110.62,1
1052842,1,9.46,0
1032543,5,70.43,1
1056997,3,80.16,0
1056273,5,76.58,1
1060158,2,110.02,0
1048092,5,64.44,1
1035347,4,78.13,1
1048535,3,73.61,0
1062190,5,48.58,1
1057261,4,82.07,1
1061833,4,28.41,1
1049912,5,96.02,1
1056942,1,18.05,0
1031292,5,86.96,1
1019374,1,15.01,0
1050635,1,15.33,0
1049404,5,57.53,1
1061495,5,35.0,1
1055921,5,104.64,1
1059123,4,104.92,1
1054151,5,75.93,1
1060411,4,56.53,1
1058998,4,62.21,1
1058899,2,43.3,0
1052202,5,123.06,1
1050916,2,33.78,0
1060551,5,54.18,1
1058157,5,112.86,1
1061325,3,29.51,0
1052174,5,43.72,1
1055151,5,30.31,1
1053461,4,19.99,1
1047550,5,53.47,1
1051508,4,72.34,1
1052547,5,75.31,1
1061790,5,32.39,1
1048547,5,63.05,1
1057595,2,56.49,0
1058302,5,108.51,1
1055387,5,48.56,1
1058500,3,49.9,0
1060798,2,129.23,0
1047027,3,53.66,0
1043176,3,84.88,0
1052032,1,21.1,0
1060905,5,57.74,1
1054953,3,57.56,0
1040808,1,5.71,0
1057186,5,62.56,1
1051307,1,20.08,0
1047274,5,64.44,1
1059007,5,27.42,1
1054770,5,81.58,1
1055840,5,35.14,1
1057586,5,83.87,1
1056125,3,36.29,0
1044593,5,79.7,1
1060940,5,89.83,1
1049582,1,13.74,0
1048673,5,74.12,1
1061298,4,54.96,1
1060644,5,33.4,1
1054912,4,66.9,1
1052358,2,130.74,0
1058409,2,115.5,0
1044072,2,77.45,0
1048790,1,13.77,0
1056714,5,103.13,1
1060914,5,91.1,1
1051595,5,52.81,1
1046491,2,100.53,0
1058503,4,82.12,1
100898,3,40.18,0
1061593,5,72.96,1
1056655,4,100.1,1
1061535,3,35.94,0
1060863,5,17.92,1
1061859,5,97.35,1
1051362,5,86.96,1
1050895,3,11.94,0
1014887,5,46.5,1
1055716,5,56.27,1
1033659,1,9.08,0
1054785,5,61.52,1
1057494,1,11.22,0
1058417,1,17.51,0
1057448,3,59.35,0
1042462,4,70.36,1
1050274,5,137.54,1
1034023,2,70.93,0
1041183,5,34.38,1
1037426,3,104.22,0
1048344,3,79.0,0
1032276,5,67.8,1
1037777,2,57.96,0
1046285,5,70.49,1
1047858,5,100.23,1
1059934,2,23.87,0
1062201,5,125.32,1
1045685,5,84.25,1
1056301,2,97.94,0
1057364,3,120.92,0
1042934,5,48.75,1
1053732,2,73.22,0
1058499,2,67.8,0
1055054,5,94.25,1
1055878,1,8.31,0
1008906,4,13.38,1
1041762,5,66.45,1
1053585,4,108.0,1
1051119,5,94.45,1
1059517,5,71.41,1
1052689,5,86.31,1
1053451,4,59.14,1
1050849,2,65.92,0
1058296,2,82.17,0
1000425,2,72.6,0
1057252,2,72.68,0
1052715,4,24.65,1
1059357,5,43.32,1
1059241,2,27.66,0
1057099,2,51.45,0
1059120,5,45.61,1
1047339,5,23.59,1
1061977,1,13.49,0
1057756,5,78.2,1
1053114,2,37.68,0
1047917,4,59.14,1
1038982,5,35.46,1
1058907,4,85.92,1
1046546,2,38.45,0
1046893,5,73.49,1
1057716,4,44.93,1
1061888,5,57.34,1
1056258,5,71.65,1
1054029,5,55.01,1
1061302,4,87.89,1
1052213,5,61.87,1
1047407,1,13.9,0
1056433,4,59.27,1
1054670,5,26.84,1
1049370,2,60.66,0
1058043,5,54.57,1
1057544,4,35.09,1
1059597,4,54.78,1
1015308,5,100.75,1
1061409,4,79.36,1
1046789,4,19.12,1
1059220,3,52.34,0
1048571,5,67.29,1
1025157,2,65.06,0
1046552,4,95.42,1
1050940,5,73.04,1
1046618,4,88.3,1
1054358,5,86.05,1
1006016,4,46.26,1
1061496,2,99.87,0
1005874,2,30.46,0
1056382,5,87.06,1
1050276,4,32.16,1
1060907,5,59.26,1
1057549,5,97.95,1
1045522,1,15.92,0
1059176,5,71.79,1
1062038,4,5.12,1
1055686,5,77.46,1
1057648,5,66.01,1
1054061,2,20.78,0
1047697,2,20.9,0
1059305,5,65.23,1
1056456,5,71.12,1
1052814,4,110.37,1
1058510,5,49.14,1
1046948,1,18.12,0
1060144,3,73.41,0
1059471,2,70.83,0
1048223,5,74.16,1
1027972,3,40.13,0
1058367,5,102.5,1
1060681,2,84.85,0
1050292,1,9.38,0
1017169,5,38.52,1
1053319,3,88.36,0
1055086,5,58.32,1
1050864,5,74.54,1
1053272,4,34.82,1
1059677,5,80.96,1
1054234,2,45.51,0
1056035,4,45.99,1
1049660,3,87.16,0
1062206,2,29.9,0
1057377,2,63.7,0
1045469,2,82.68,0
1057298,5,56.45,1
1062119,4,85.26,1
1057736,4,2.46,1
1054004,5,100.91,1
1031397,2,28.35,0
1050141,2,91.42,0
1053986,4,41.06,1
1054246,4,81.23,1
1050539,5,36.27,1
1053499,5,85.7,1
1053563,3,85.12,0
1047325,4,99.93,1
1061118,2,37.69,0
1043536,1,27.11,0
1047739,5,72.56,1
1055713,5,28.45,1
1048073,4,74.42,1
1047665,5,92.12,1
1059540,3,72.12,0
1042797,2,21.0,0
1055507,2,29.42,0
1043063,4,83.87,1
1047740,5,32.68,1
1045404,4,69.52,1
1058252,4,65.76,1
1011166,3,73.7,0
1056765,2,31.3,0
1056926,5,74.1,1
1057338,4,70.37,1
1059361,4,23.25,1
1003080,4,6.63,1
1057047,5,54.08,1
1058165,4,117.46,1
1052538,2,58.92,0
1053245,4,56.4,1
1004488,5,37.53,1
1053748,1,9.81,0
1048950,5,75.75,1
1051554,4,115.37,1
1061787,1,11.2,0
1048001,2,94.75,0
1054949,2,50.29,0
1050058,4,30.75,1
1052161,4,56.9,1
1057112,4,77.1,1
1058720,3,56.64,0
1047256,5,52.88,1
1008212,2,29.06,0
1058396,5,74.33,1
1056128,4,75.68,1
1052249,5,62.64,1
1057369,5,90.56,1
1062123,5,97.03,1
1051506,2,96.94,0
1060852,2,18.65,0
1048005,2,90.11,0
1055971,4,48.8,1
1055227,4,41.77,1
1046877,2,80.1,0
1060221,4,82.58,1
1053388,5,78.94,1
1061820,4,70.09,1
1056907,3,61.35,0
1052637,2,62.91,0
1058030,1,10.83,0
1051813,5,60.31,1
1060877,4,2.67,1
1048252,5,12.3,1
1052873,5,76.68,1
1051332,5,52.04,1
1053398,5,75.93,1
1059759,5,27.81,1
1009522,5,86.27,1
1054185,4,86.9,1
1061811,5,46.31,1
1061075,5,62.01,1
1050403,4,87.69,1
1045631,5,82.75,1
1059405,2,79.07,0
1060065,5,137.02,1
1059393,2,57.11,0
1025976,4,125.22,1
1049724,4,23.88,1
1056239,2,49.65,0
1047006,5,49.18,1
1060343,4,69.69,1
1030125,5,64.6,1
1061092,5,71.12,1
1057584,5,27.08,1
1052733,1,20.29,0
1057907,5,64.33,1
1056713,5,67.05,1
1053774,5,23.27,1
1011873,5,28.32,1
1060172,1,19.66,0
1051388,5,68.89,1
1016671,4,72.52,1
1058688,4,70.53,1
1060985,4,85.75,1
1061379,5,60.35,1
1047937,4,52.04,1
1060445,4,84.58,1
1062091,4,58.61,1
1052815,4,85.21,1
1035027,5,34.51,1
1048441,5,54.59,1
1054175,5,23.47,1
1048982,5,81.84,1
1053602,4,76.09,1
1047582,5,46.26,1
1057742,5,89.71,1
1058074,5,28.65,1
1052096,5,85.65,1
1060463,2,50.29,0
1054955,1,21.61,0
1003986,1,18.06,0
1056556,4,43.09,1
1053115,5,78.94,1
1047961,2,13.47,0
1050688,4,40.64,1
1023624,2,68.85,0
1046070,5,35.46,1
1024554,2,46.32,0
1059867,5,78.84,1
1057950,4,73.37,1
1060305,2,36.6,0
1053324,5,65.97,1
1053852,3,59.16,0
1055428,3,10.75,0
1057922,5,86.07,1
1059494,4,115.39,1
1059224,5,84.33,1
1059381,2,54.24,0
1047513,5,61.73,1
1059802,4,42.69,1
1059523,5,38.95,1
1058621,2,90.02,0
1056852,4,70.86,1
1055463,4,113.06,1
1049653,1,13.26,0
1049172,5,85.14,1
1061772,5,73.42,1
1058571,4,91.04,1
1059135,4,61.3,1
1059392,2,70.45,0
1058019,5,35.65,1
1014077,4,61.86,1
1044952,4,109.17,1
1054523,5,70.95,1
1061540,5,43.61,1
1052466,5,70.78,1
1049793,2,127.49,0
1050259,1,20.72,0
1050288,1,14.79,0
1017850,5,16.57,1
1050523,4,73.95,1
1053455,3,32.55,0
1057317,4,89.88,1
1043532,3,79.79,0
1061658,5,39.74,1
1043241,5,51.9,1
1055727,2,57.6,0
1050128,4,24.99,1
1059317,5,56.68,1
1056530,5,40.97,1
1051193,5,42.7,1
1057148,1,18.53,0
1056696,5,23.66,1
1049144,5,108.88,1
1009348,2,71.86,0
1053405,5,103.29,1
1010705,5,29.55,1
1042974,5,46.36,1
1050250,5,61.78,1
1048504,2,116.63,0
1049474,1,14.56,0
1060518,4,78.94,1
1037450,3,92.64,0
1060813,4,58.8,1
1049048,3,20.7,0
1053960,4,82.58,1
1047945,5,103.99,1
1060814,5,45.19,1
1057359,5,16.1,1
1044074,5,123.78,1
1047426,1,4.84,0
1061962,5,82.72,1
1059457,5,43.46,1
1042071,5,75.4,1
1053120,5,68.18,1
1061068,2,20.04,0
1049832,3,54.85,0
1049378,4,73.4,1
1058188,1,18.15,0
1050394,3,73.06,0
1046479,5,63.32,1
1055906,5,67.04,1
1047011,4,106.75,1
1059640,4,28.0,1
1052779,2,62.35,0
1046045,2,83.9,0
1045615,4,71.64,1
1029494,2,11.02,0
1049217,4,1.61,1
1059245,4,60.31,1
1052133,2,81.05,0
1050154,5,104.99,1
1037490,5,69.95,1
1044939,4,32.85,1
1059656,1,21.33,0
1057940,2,101.13,0
1047783,4,36.91,1
1061896,1,17.01,0
1041133,5,35.58,1
1048331,4,75.63,1
1051557,4,56.21,1
1056783,4,43.17,1
1034680,5,27.38,1
1059371,1,6.87,0
1051059,5,89.13,1
1057426,2,20.17,0
1045086,2,50.33,0
1036030,2,50.64,0
101094,5,70.86,1
1049409,2,34.49,0
1057321,4,38.39,1
1060231,1,10.86,0
1043257,1,8.02,0
1059766,2,65.88,0
1056889,5,54.18,1
1054081,1,8.2,0
1055301,2,94.55,0
1059838,4,23.32,1
1056252,5,6.47,1
1057376,4,16.78,1
1059900,5,52.15,1
1044713,3,70.31,0
1052462,1,14.33,0
1049432,4,132.61,1
1048264,5,89.02,1
1046541,2,57.29,0
1061155,2,94.99,0
1050197,5,56.53,1
1038903,3,60.23,0
1050351,5,53.81,1
1060976,5,26.59,1
1047475,5,72.32,1
1055154,2,41.55,0
1043405,5,41.43,1
1046351,5,111.93,1
1054526,5,48.81,1
1055393,5,63.02,1
1060373,5,98.23,1
1060499,5,65.28,1
1054881,5,58.52,1
1054379,2,53.36,0
1050576,4,29.51,1
1060646,5,65.7,1
1022684,5,67.98,1
1051030,5,75.55,1
1050785,5,98.25,1
1059501,3,74.94,0
1059519,5,58.63,1
1052198,5,46.27,1
1055654,4,61.23,1
1059507,5,39.57,1
1061305,1,14.4,0
1028062,5,74.84,1
1042392,2,95.95,0
1050034,4,55.87,1
1029931,5,68.31,1
1050143,5,59.16,1
1049622,5,51.43,1
1055620,5,103.39,1
1059302,5,90.05,1
1049745,5,80.81,1
1057693,5,75.18,1
1047652,5,57.44,1
1059685,5,94.23,1
1057699,2,78.2,0
1049064,4,23.29,1
1000237,5,56.41,1
1058088,2,63.54,0
1056966,5,51.02,1
1043519,5,16.31,1
1040767,5,109.94,1
1001922,5,26.6,1
1058017,5,48.8,1
1049530,2,6.6,0
1056469,5,73.81,1
1044454,5,78.42,1
1057662,5,66.65,1
1055310,5,93.86,1
1050866,4,90.54,1
1056519,2,40.05,0
1057182,5,103.21,1
1050835,2,56.24,0
1053151,4,69.19,1
1053005,5,81.93,1
1049177,3,54.0,0
1058086,5,62.56,1
1060148,3,60.28,0
1055998,5,32.25,1
1055015,3,55.74,0
1060162,4,80.06,1
1048822,4,86.9,1
1047856,4,43.37,1
1059412,5,59.36,1
1055248,3,38.8,0
1053009,5,35.4,1
1047643,4,84.35,1
1054501,5,168.43,1
1047318,5,31.98,1
1053899,1,19.62,0
1027561,5,63.71,1
1034637,5,70.1,1
1060988,5,9.27,1
1051415,3,67.73,0
1053529,4,88.48,1
1048283,5,93.11,1
1058960,5,60.46,1
1061180,5,60.63,1
1048942,5,75.74,1
1061268,4,29.0,1
1058769,5,6.85,1
1052487,3,61.97,0
1058652,3,24.99,0
1055788,5,76.81,1
1042372,5,54.9,1
1059906,4,52.62,1
1061719,2,50.19,0
1057766,4,28.71,1
1048722,2,61.92,0
1058123,5,97.14,1
1057086,5,47.08,1
1023889,4,58.12,1
1043905,4,21.62,1
1059365,5,62.81,1
1058138,4,14.97,1
1050738,5,29.45,1
1058639,2,67.25,0
1047806,2,85.93,0
1053740,5,112.01,1
1049674,3,85.02,0
1056473,2,23.24,0
1045756,5,100.86,1
1030043,4,35.4,1
1019612,4,40.06,1
1051374,5,94.7,1
1049156,5,64.2,1
1053472,3,26.79,0
1060472,2,71.0,0
1057701,5,73.17,1
1057329,4,82.37,1
1047383,5,2.02,1
1051147,5,95.51,1
1052875,4,47.68,1
1057785,5,107.06,1
1054052,3,82.29,0
1051249,5,28.01,1
1055098,2,13.86,0
1048230,5,34.21,1
1054510,4,81.66,1
1047352,5,74.96,1
1055202,3,43.22,0
1047629,4,77.72,1
1057932,2,26.79,0
1059103,5,71.2,1
1049673,5,23.98,1
1051016,2,17.55,0
1051440,5,102.54,1
1055691,1,15.72,0
1047812,5,34.33,1
1055429,5,53.98,1
1054020,5,111.69,1
1047126,5,54.11,1
1049504,2,64.36,0
1053687,5,72.99,1
1027528,4,83.56,1
1000777,5,45.82,1
1054844,5,25.1,1
1045947,5,93.55,1
1054734,2,85.05,0
1054262,5,75.67,1
1053184,5,41.12,1
1061322,5,89.13,1
1053129,3,45.17,0
1049865,3,11.13,0
1016505,2,53.41,0
1059831,5,95.27,1
1052294,5,68.18,1
1042198,2,79.38,0
1055750,5,45.97,1
1055550,5,36.07,1
1052660,3,53.87,0
1058305,2,85.19,0
1059446,5,75.91,1
1035432,4,78.83,1
1055375,3,94.37,0
1062067,5,88.12,1
1059490,2,38.45,0
1057316,2,74.43,0
1054765,5,109.98,1
1057985,3,100.26,0
1050452,2,42.79,0
1060578,2,131.58,0
1056886,5,67.02,1
1048495,5,58.67,1
1058511,5,88.72,1
1054355,5,23.42,1
1053549,2,74.45,0
1048928,5,69.54,1
1005162,2,18.66,0
1050076,2,37.33,0
1056394,4,56.9,1
1025973,5,32.11,1
1003123,5,73.76,1
1049416,5,113.45,1
1060340,5,100.1,1
1055688,1,4.7,0
1061664,5,34.06,1
1060567,2,41.06,0
1052019,4,29.92,1
1058293,2,52.26,0
1052961,5,102.72,1
1057797,5,61.52,1
1051917,5,60.93,1
1048456,5,70.66,1
1055671,5,79.08,1
1056269,5,56.41,1
1047535,5,61.21,1
1058413,2,57.65,0
1061129,5,71.01,1
1060792,1,18.23,0
1046946,4,30.28,1
1048032,2,69.07,0
1058246,2,63.41,0
1044434,5,76.6,1
1038096,1,10.36,0
1060921,4,119.28,1
1059142,5,67.92,1
1055722,2,56.24,0
1050495,1,8.92,0
1061050,1,17.63,0
1013869,4,55.01,1
1045158,2,45.89,0
1058749,4,46.5,1
1048741,3,44.41,0
1056615,4,30.95,1
1057912,2,33.93,0
1045366,4,80.12,1
1057206,5,72.93,1
1047150,2,76.23,0
1049292,4,51.48,1
1033233,4,28.85,1
1049922,3,43.08,0
1042598,4,71.68,1
1049286,3,90.58,0
1058484,5,90.76,1
1050061,4,66.7,1
1060509,5,63.0,1
1022744,4,61.95,1
1059469,3,37.73,0
1050567,2,31.04,0
1010688,5,84.65,1
1058854,2,65.82,0
1060607,5,80.19,1
1059964,5,69.95,1
1055446,5,79.89,1
1049749,2,92.14,0
1054333,4,31.18,1
